submission_id,QUD,RT,age,comments,condition,correct,education,endTime,experiment_id,gender,languages,option1,option2,question,response,startDate,startTime,timeSpent,trial_name,trial_number,type,vignette
261,,2918,20,,none,true,Graduated High School,1573161887538,6,other,German,FALSE,TRUE,Paris is a popular city for many tourists.,TRUE,Thu Nov 07 2019 22:22:01 GMT+0100 (Mitteleuropäische Normalzeit),1573161721359,2.76965,main_trials,23,filler,none
261,,2432,20,,none,true,Graduated High School,1573161887538,6,other,German,FALSE,TRUE,Canada is a democracy.,TRUE,Thu Nov 07 2019 22:22:01 GMT+0100 (Mitteleuropäische Normalzeit),1573161721359,2.76965,main_trials,24,special,2
260,,3612,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Alexander Bell invented the telephone.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,practice_trials,1,practice,undefined
260,,8272,20,,none,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,World War II was a global war that lasted from 1914 to 1918.,FALSE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,practice_trials,2,practice,undefined
260,,2917,20,,none,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Spain is a country in Asia.,FALSE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,practice_trials,3,practice,undefined
260,,10791,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,practice_trials,4,practice,undefined
260,,14301,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Normally there are 32 teeth in the adult human body.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,practice_trials,5,practice,undefined
260,,77025,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,There are more than 2 countries in the United Nations.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,1,filler,none
260,,3988,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Steve Jobs was an American inventor and co-founder of Apple.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,2,filler,none
260,,11575,20,,10,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,"Dresden, it is not the home of the Emperor of Canada for the summer.",TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,3,main,2
260,,4638,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Harry Potter is a series of fantasy novels written by J. K. Rowling.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,4,filler,none
260,,2437,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The capital city of Russia is Moscow.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,5,filler,none
260,,3097,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Water boils at 100 degree C.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,6,filler,none
260,,3672,20,,1,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,"The Pope has a wife, and she is a lawyer.",FALSE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,7,main,3
260,,5271,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The Statue of Liberty is a colossal sculpture on Liberty Island in New York City in the United States.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,8,filler,none
260,,5878,20,,0,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The volcanoes of Germany dominate the landscape.,FALSE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,9,main,5
260,,4007,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The brain needs a constant supply of oxygen to perform basic functions.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,10,filler,none
260,,1923,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Canada is a democracy.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,11,special,2
260,,6441,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The European Union (EU) is a political and economic union of 28 member states that are located primarily in Europe.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,12,filler,none
260,,16197,20,,9,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,"The King of France, he did not call Emmanuel Macron last night.",TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,13,main,1
260,,22250,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Hibernation is a deep sleep that helps animals to save energy and survive the winter without eating much.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,14,filler,none
260,,8308,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The Pacific Ocean is a large ocean between Japan and the USA.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,15,filler,none
260,,2508,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The Pope is currently not married.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,16,special,3
260,,4844,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The Moon is an astronomical body that orbits planet Earth.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,17,filler,none
260,,3929,20,,none,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Germany has volcanoes.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,18,special,5
260,,15122,20,,6,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The Belgian rainforest doesn’t provide a habitat for many species.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,19,main,4
260,,5133,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,The Solar System includes the planet Earth.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,20,filler,none
260,,4774,20,,none,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Romeo and Juliet is a tragedy written by Leo Tolstoy.,FALSE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,21,filler,none
260,,4825,20,,none,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,France has a king.,FALSE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,22,special,1
260,,6825,20,,none,true,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Antarctica is the biggest continent on Earth.,TRUE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,23,filler,none
260,,4431,20,,none,false,Graduated High School,1573159149654,6,male,german,FALSE,TRUE,Belgium has rainforests.,FALSE,Thu Nov 07 2019 21:23:52 GMT+0100 (Mitteleuropäische Normalzeit),1573158232223,15.290516666666667,main_trials,24,special,4
259,,4804,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,practice_trials,1,practice,undefined
259,,3751,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Normally there are 32 teeth in the adult human body.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,practice_trials,2,practice,undefined
259,,8768,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,World War II was a global war that lasted from 1914 to 1918.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,practice_trials,3,practice,undefined
259,,3880,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Alexander Bell invented the telephone.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,practice_trials,4,practice,undefined
259,,2232,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Spain is a country in Asia.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,practice_trials,5,practice,undefined
259,,2172,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,London is the capital of Asia.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,1,filler,none
259,,4162,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The desert of Sweden is the hottest desert in the world.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,2,filler,none
259,,3016,22,,0,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The king of France is bald.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,3,main,1
259,,4472,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The heart is an organ in your body that pumps blood to other organs.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,4,filler,none
259,,6955,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Manchester United is a French football team based in Paris.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,5,filler,none
259,,3808,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Planet Earth is the sixth planet from the Sun.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,6,filler,none
259,,3621,22,,1,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,"The Pope has a wife, and she is a lawyer.",FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,7,main,3
259,,4789,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,In the German language every noun has a gender.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,8,filler,none
259,,6664,22,,10,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,"Leipzig, it is not threatened by the volcanoes of Germany.",TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,9,main,5
259,,4009,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Elvis Presley is one of the most popular musicians in this decade.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,10,filler,none
259,,2272,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,France has a king.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,11,special,1
259,,2671,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The Brandenburg Gate is a monument in Berlin.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,12,filler,none
259,,6042,22,,6,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The Belgian rainforest doesn’t provide a habitat for many species.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,13,main,4
259,,4411,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Australia has a very large border with Brazil.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,14,filler,none
259,,4503,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,15,filler,none
259,,3186,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The Pope is currently not married.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,16,special,3
259,,3487,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Africa is the continent with the highest population density.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,17,filler,none
259,,1834,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Germany has volcanoes.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,18,special,5
259,,6539,22,,9,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,"The Emperor of Canada, he does not reside in Dresden for the summer.",TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,19,main,2
259,,4149,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Valentine's Day is celebrated in many ways worldwide.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,20,filler,none
259,,3773,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The Berlin Wall was destroyed 10 years ago by Sweden.,FALSE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,21,filler,none
259,,3735,22,,none,false,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Belgium has rainforests.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,22,special,4
259,,6506,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,The Sun is in the centre of the Solar System.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,23,filler,none
259,,2112,22,,none,true,Graduated High School,1573154992948,6,female,German,FALSE,TRUE,Canada is a democracy.,TRUE,Thu Nov 07 2019 20:25:06 GMT+0100 (Mitteleuropäische Normalzeit),1573154706539,4.773483333333333,main_trials,24,special,2
258,,5180,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,World War II was a global war that lasted from 1914 to 1918.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,practice_trials,1,practice,undefined
258,,4131,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Alexander Bell invented the telephone.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,practice_trials,2,practice,undefined
258,,11236,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Normally there are 32 teeth in the adult human body.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,practice_trials,3,practice,undefined
258,,2077,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Spain is a country in Asia.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,practice_trials,4,practice,undefined
258,,7342,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,practice_trials,5,practice,undefined
258,,2852,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The president of the USA is called Donald Trump.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,1,filler,none
258,,2444,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Australia has a very large border with Brazil.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,2,filler,none
258,,5676,21,,0,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The Pope’s wife is a lawyer.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,3,main,3
258,,5914,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Email is a method of exchanging messages.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,4,filler,none
258,,11939,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Lower Saxony is a German state situated in northwestern Germany.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,5,filler,none
258,,2550,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Harry Potter is a series of fantasy novels written by J. K. Rowling.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,6,filler,none
258,,4402,21,,1,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,"There are volcanoes in Germany, and they dominate the landscape.",FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,7,main,5
258,,5019,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The United Nations Children's Fund (UNICEF) provides humanitarian and developmental assistance to children and mothers in developing countries.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,8,filler,none
258,,8585,21,,9,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,"The Belgian rainforest, it is not the favorite nature spot of Donald Trump.",TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,9,main,4
258,,5450,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,An earthquake is the result of the sudden movement of the earth’s tectonic plates.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,10,filler,none
258,,2526,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The Pope is currently not married.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,11,special,3
258,,2266,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The Sun is in the centre of the Solar System.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,12,filler,none
258,,5384,21,,6,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The Emperor of Canada isn’t fond of sushi.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,13,main,2
258,,2672,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The Queen of England is a 20 year old man.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,14,filler,none
258,,2598,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The Berlin Wall was destroyed 10 years ago by Sweden.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,15,filler,none
258,,1706,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Germany has volcanoes.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,16,special,5
258,,5334,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Taj Mahal is a mausoleum on the bank of the river in the city of Rome.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,17,filler,none
258,,1754,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Belgium has rainforests.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,18,special,4
258,,11879,21,,10,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,"Emmanuel Macron, he did not call the King of France last night.",TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,19,main,1
258,,4450,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,One molecule of water (H2O) has two hydrogen atoms.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,20,filler,none
258,,7920,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,The heart is an organ in your body that pumps blood to other organs.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,21,filler,none
258,,2437,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Canada is a democracy.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,22,special,2
258,,2899,21,,none,true,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,Brazil is the largest country in South America.,TRUE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,23,filler,none
258,,2437,21,,none,false,Graduated High School,1573148321728,6,female,german,FALSE,TRUE,France has a king.,FALSE,Thu Nov 07 2019 18:35:17 GMT+0100 (CET),1573148117994,3.395566666666667,main_trials,24,special,1
257,,3408,22,,none,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,Spain is a country in Asia.,FALSE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,practice_trials,1,practice,undefined
257,,22764,22,,none,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,World War II was a global war that lasted from 1914 to 1918.,FALSE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,practice_trials,2,practice,undefined
257,,6110,22,,none,true,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,practice_trials,3,practice,undefined
257,,17210,22,,none,true,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,Alexander Bell invented the telephone.,TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,practice_trials,4,practice,undefined
257,,28596,22,,none,true,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,Normally there are 32 teeth in the adult human body.,TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,practice_trials,5,practice,undefined
257,,3615,22,,none,true,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,The Grand Canyon in Arizona (USA) is the largest canyon in the world.,TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,1,filler,none
257,,4376,22,,none,true,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,2,filler,none
257,,6766,22,,10,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,"Leipzig, it is not threatened by the volcanoes of Germany.",TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,3,main,5
257,,4242,22,,none,true,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,"Egypt is famous for the pyramids, the pharaohs and the Nile River.",TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,4,filler,none
257,,8918,22,,none,true,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,FIFA World Cup tournament is an international football competition.,TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,5,filler,none
257,,3254,22,,none,true,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,Steve Jobs was an American inventor and co-founder of Apple.,TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,6,filler,none
257,,6251,22,,0,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,The Emperor of Canada is fond of sushi.,FALSE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,7,main,2
257,,3981,22,,none,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,James Bond is a spanish dancer from Madrid.,FALSE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,8,filler,none
257,,4970,22,,6,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,The King of France isn’t bald.,FALSE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,9,main,1
257,,2508,22,,none,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,The Queen of England is a 20 year old man.,FALSE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,10,filler,none
257,,16923,22,,none,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,Germany has volcanoes.,TRUE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,11,special,5
257,,2361,22,,none,false,Graduated High School,1573146190464,6,female,German,FALSE,TRUE,William Shakespeare was a famous Italian painter in Rome.,FALSE,Thu Nov 07 2019 17:59:01 GMT+0100 (Mitteleuropäische Normalzeit),1573145941401,4.15105,main_trials,12,filler,none
